1026.41 -59.5012
1026.5 -59.5214
1026.59 -59.5364
1026.68 -59.5453
1026.76 -59.5474
1026.85 -59.5424
1026.94 -59.5297
1027.07 -59.4954
1027.21 -59.4428
1027.34 -59.3724
1027.48 -59.2848
1027.61 -59.1811
1027.74 -59.0624
1027.88 -58.9299
1028.1 -58.6902
1028.31 -58.4234
1028.53 -58.1347
1028.75 -57.829
1028.96 -57.5102
1029.32 -56.9703
1029.67 -56.4181
1030.03 -55.863
1030.38 -55.3117
1030.74 -54.7688
1031.09 -54.2369
1031.65 -53.4305
1032.2 -52.6547
1032.76 -51.9054
1033.31 -51.1733
1033.86 -50.4498
1034.42 -49.7161
1034.97 -48.9627
1035.53 -48.1256
1036.08 -47.1854
1036.22 -46.9188
1036.36 -46.6391
1036.5 -46.3385
1036.64 -46.0101
1036.78 -45.6402
1037.01 -44.9136
1037.24 -43.9945
1037.47 -42.6713
1037.52 -42.2218
1037.58 -41.6969
1037.64 -41.0664
1037.7 -40.3128
1037.75 -39.3673
1037.81 -38.1249
1037.87 -36.3913
1037.92 -33.8093
1037.96 -31.1463
1038 -27.031
1038.04 -20.2011
1038.08 -8.55556
1038.1 -0.86904
1038.12 7.66341
1038.14 16.008
1038.15 21.0664
1038.16 25.3279
1038.17 28.719
1038.19 31.2867
1038.2 33.1494
1038.21 34.4412
1038.23 35.279
1038.24 35.7532
1038.25 35.9315
1038.26 35.8649
1038.28 35.3849
1038.3 34.5243
1038.32 33.342
1038.34 31.8837
1038.36 30.1893
1038.38 28.295
1038.41 25.137
1038.44 21.7181
1038.47 18.1473
1038.49 14.5235
1038.52 10.9288
1038.55 7.42586
1038.58 4.05903
1038.61 0.855763
1038.64 -2.17279
1038.68 -6.44942
1038.73 -10.4076
1038.77 -14.1715
1038.81 -17.8765
1038.86 -21.6805
1038.9 -25.7324
1038.95 -30.2084
1038.99 -35.145
1039.03 -40.3718
1039.08 -45.4318
1039.12 -49.7802
1039.17 -53.1137
1039.21 -55.516
1039.25 -57.2375
1039.3 -58.4893
1039.34 -59.378
1039.39 -59.9826
1039.43 -60.3837
1039.47 -60.6528
1039.52 -60.8299
1039.56 -60.9328
1039.61 -60.9741
1039.65 -60.97
1039.69 -60.9354
1039.74 -60.8792
1039.78 -60.8063
1039.83 -60.7208
1039.87 -60.6273
1039.91 -60.5299
1039.96 -60.4317
1040 -60.3344
1040.05 -60.2395
1040.09 -60.1483
1040.13 -60.062
1040.18 -59.9813
1040.22 -59.9066
1040.27 -59.8381
1040.31 -59.776
1040.38 -59.6883
1040.45 -59.6172
1040.52 -59.5621
1040.6 -59.5219
1040.67 -59.4952
1040.74 -59.4805
1040.81 -59.4764
1040.88 -59.4815
1040.95 -59.494
1041.03 -59.5126
1041.1 -59.5356
1041.17 -59.5618
1041.24 -59.5898
1041.31 -59.6186
1041.38 -59.647
1041.49 -59.6877
1041.6 -59.7228
1041.71 -59.75
1041.82 -59.7676
1041.93 -59.7746
1042.1 -59.7635
1042.27 -59.7253
1042.43 -59.6605
1042.6 -59.5701
1042.76 -59.4562
1042.93 -59.3208
1043.1 -59.1663
1043.26 -58.9953
1043.53 -58.6955
1043.79 -58.3687
1044.06 -58.0226
1044.32 -57.6637
1044.58 -57.2975
1045 -56.713
1045.42 -56.1337
1045.84 -55.5681
1046.26 -55.0211
1046.67 -54.4953
1047.09 -53.9917
1047.81 -53.181
1048.52 -52.4252
1049.23 -51.7125
1049.95 -51.0349
1050.66 -50.3692
1051.38 -49.7281
1052.09 -49.054
1052.8 -48.3407
1053.52 -47.4751
1053.7 -47.2416
1053.87 -47.017
1054.05 -46.7921
1054.23 -46.4909
1054.41 -46.1359
1054.59 -45.7707
1054.77 -45.4022
1054.94 -45.0444
1055.12 -44.5338
1055.3 -43.7985
1055.48 -42.8319
1055.66 -41.4886
1055.84 -39.4959
1055.88 -38.6858
1055.93 -37.5117
1055.97 -35.9813
1056.02 -34.0231
1056.06 -31.1095
1056.1 -26.3744
1056.12 -24.7389
1056.13 -22.8178
1056.14 -20.5607
1056.15 -17.9192
1056.16 -14.8212
1056.17 -11.2191
1056.18 -7.08756
1056.19 -2.4761
1056.2 2.49445
1056.22 7.62035
1056.23 12.6581
1056.24 17.3677
1056.25 21.5634
1056.26 25.1408
1056.27 28.0773
1056.28 30.4092
1056.29 32.2039
1056.31 33.5385
1056.32 34.4883
1056.33 35.1203
1056.34 35.5981
1056.36 35.5968
1056.38 35.2114
1056.4 34.5035
1056.41 33.5224
1056.43 32.3065
1056.45 30.8851
1056.48 27.8531
1056.51 24.3782
1056.54 20.6078
1056.57 16.6849
1056.61 12.7346
1056.64 8.85642
1056.67 5.11991
1056.7 1.56779
1056.73 -1.77933
1056.76 -4.92194
1056.79 -7.88015
1056.83 -10.6899
1056.86 -13.3979
1056.89 -16.0576
1056.92 -18.7262
1056.95 -21.4629
1056.98 -24.3267
1057.01 -27.3717
1057.05 -30.637
1057.08 -34.1296
1057.11 -37.8002
1057.14 -41.5219
1057.17 -45.0993
1057.2 -48.3324
1057.23 -51.0819
1057.27 -53.3177
1057.3 -55.0919
1057.33 -56.4858
1057.36 -57.5766
1057.39 -58.4271
1057.42 -59.0867
1057.45 -59.5951
1057.5 -60.1493
1057.55 -60.5085
1057.6 -60.7277
1057.65 -60.845
1057.69 -60.8885
1057.74 -60.8787
1057.79 -60.8309
1057.84 -60.7564
1057.89 -60.6638
1057.93 -60.5598
1057.98 -60.45
1058.03 -60.3383
1058.08 -60.228
1058.12 -60.1214
1058.17 -60.0205
1058.22 -59.9264
1058.27 -59.8402
1058.32 -59.7622
1058.4 -59.6491
1058.48 -59.5607
1058.56 -59.4957
1058.64 -59.4523
1058.73 -59.4283
1058.81 -59.4212
1058.89 -59.4285
1058.97 -59.4477
1059.05 -59.4764
1059.13 -59.5121
1059.22 -59.5526
1059.3 -59.5959
1059.38 -59.6402
1059.46 -59.684
1059.54 -59.7258
1059.62 -59.7646
1059.75 -59.8153
1059.87 -59.8544
1060 -59.8803
1060.12 -59.892
1060.24 -59.8892
1060.37 -59.8719
1060.49 -59.8404
1060.61 -59.7953
1060.74 -59.7373
1060.93 -59.6238
1061.12 -59.4848
1061.31 -59.3242
1061.5 -59.1453
1061.7 -58.9515
1061.99 -58.6375
1062.28 -58.3053
1062.56 -57.9623
1062.85 -57.6145
1063.14 -57.2663
1063.43 -56.9213
1063.91 -56.3664
1064.39 -55.8352
1064.87 -55.3313
1065.34 -54.8559
1065.82 -54.4086
1066.3 -53.9882
1067.02 -53.4042
1067.73 -52.869
1068.45 -52.3755
1069.17 -51.9136
1069.88 -51.4807
1070.6 -51.0627
1071.32 -50.6726
1072.03 -50.2604
1072.75 -49.8691
1073.46 -49.4735
1074.18 -49.0854
1074.9 -48.6304
1075.61 -48.1814
1075.79 -48.063
1075.97 -47.9341
1076.15 -47.7974
1076.33 -47.6664
1076.51 -47.5253
1076.69 -47.4024
1076.87 -47.2464
1077.05 -47.0761
1077.23 -46.8807
1077.41 -46.7062
1077.58 -46.5335
1077.76 -46.3693
1077.94 -46.1545
1078.12 -45.9006
1078.3 -45.5866
1078.48 -45.2781
1078.66 -44.9439
1078.84 -44.5833
1079.02 -44.1125
1079.2 -43.4897
1079.38 -42.595
1079.55 -41.2898
1079.68 -39.9064
1079.8 -37.5356
1079.83 -36.6687
1079.87 -35.5982
1079.9 -34.2518
1079.94 -31.3502
1079.99 -26.583
1080.02 -21.9782
1080.05 -15.1112
1080.07 -8.63657
1080.09 -0.739604
1080.11 7.99242
1080.13 16.3926
1080.14 21.1528
1080.15 25.1339
1080.17 28.2983
1080.18 30.7002
1080.19 32.4474
1080.21 33.658
1080.22 34.4351
1080.23 34.8591
1080.25 34.991
1080.26 34.8767
1080.28 34.297
1080.3 33.3044
1080.32 31.9616
1080.34 30.3202
1080.36 28.427
1080.38 26.3256
1080.41 22.8204
1080.44 19.0701
1080.47 15.2048
1080.5 11.3379
1080.53 7.55852
1080.56 3.92879
1080.59 0.485716
1080.62 -2.75624
1080.66 -5.80282
1080.69 -8.67686
1080.72 -11.4146
1080.75 -14.0615
1080.78 -16.6685
1080.81 -19.2894
1080.84 -21.9792
1080.87 -24.791
1080.92 -29.4073
1080.96 -34.4828
1081.01 -39.8732
1081.06 -45.1508
1081.1 -49.7091
1081.13 -52.1507
1081.17 -54.103
1081.2 -55.6455
1081.23 -56.8593
1081.26 -57.8102
1081.29 -58.5502
1081.32 -59.1216
1081.35 -59.5594
1081.4 -60.0475
1081.45 -60.3483
1081.5 -60.5157
1081.55 -60.5868
1081.61 -60.5891
1081.66 -60.5431
1081.71 -60.4637
1081.76 -60.3624
1081.81 -60.2475
1081.86 -60.1258
1081.91 -60.0024
1081.96 -59.8809
1082.01 -59.7643
1082.06 -59.6546
1082.11 -59.5535
1082.16 -59.4618
1082.21 -59.3801
1082.29 -59.2703
1082.37 -59.1859
1082.45 -59.1253
1082.53 -59.0866
1082.61 -59.0672
1082.69 -59.0648
1082.77 -59.0768
1082.85 -59.1009
1082.93 -59.1345
1083.01 -59.1754
1083.09 -59.2215
1083.17 -59.2706
1083.25 -59.3211
1083.33 -59.3714
1083.41 -59.4201
1083.49 -59.4662
1083.57 -59.5086
1083.65 -59.5467
1083.73 -59.5798
1083.81 -59.6075
1083.89 -59.6296
1084.02 -59.6523
1084.14 -59.6605
1084.27 -59.6546
1084.39 -59.6351
1084.52 -59.6026
1084.64 -59.5582
1084.77 -59.5026
1084.97 -59.394
1085.16 -59.2636
1085.36 -59.1154
1085.56 -58.9525
1085.76 -58.7779
1085.96 -58.5943
1086.27 -58.292
1086.59 -57.9806
1086.9 -57.6659
1087.21 -57.3524
1087.52 -57.0435
1087.84 -56.7415
1088.35 -56.2667
1088.86 -55.8195
1089.38 -55.4013
1089.89 -55.0115
1090.4 -54.649
1090.91 -54.3119
1091.43 -53.9984
1092.21 -53.5582
1093 -53.1609
1093.78 -52.7996
1094.57 -52.4694
1095.36 -52.1628
1096.14 -51.88
1096.93 -51.608
1097.71 -51.3629
1098.5 -51.0995
1099.28 -50.846
1100.07 -50.6181
1100.86 -50.4148
1101.64 -50.239
1102.43 -50.0206
1103.21 -49.773
1104 -49.489
1104.78 -49.261
1105.57 -49.0529
1106.36 -48.8568
1107.14 -48.6192
1107.93 -48.3752
1108.71 -48.103
1109.5 -47.8342
1110.28 -47.5066
1110.48 -47.4238
1110.68 -47.3455
1110.87 -47.2691
1111.07 -47.1772
1111.27 -47.0884
1111.46 -46.9622
1111.66 -46.8306
1111.86 -46.694
1112.05 -46.5881
1112.25 -46.4815
1112.44 -46.3754
1112.64 -46.2249
1112.84 -46.0509
1113.03 -45.8365
1113.23 -45.643
1113.43 -45.4465
1113.62 -45.2619
1113.82 -45.0258
1114.02 -44.7256
1114.21 -44.256
1114.41 -43.7363
1114.46 -43.604
1114.51 -43.4583
1114.56 -43.2928
1114.61 -43.118
1114.65 -42.9238
1114.7 -42.7175
1114.75 -42.4858
1114.8 -42.2345
1114.85 -41.9474
1114.9 -41.6312
1114.95 -41.2636
1115 -40.8406
1115.05 -40.3489
1115.13 -39.3192
1115.21 -37.8471
1115.29 -35.5209
1115.31 -34.7304
1115.33 -33.8013
1115.37 -31.9664
1115.4 -29.4732
1115.43 -25.9206
1115.45 -22.9568
1115.47 -19.118
1115.49 -14.1416
1115.51 -7.81657
1115.52 -3.31642
1115.53 1.53917
1115.54 6.55959
1115.56 11.5082
1115.57 16.149
1115.58 20.2967
1115.59 23.8423
1115.61 26.7544
1115.62 29.061
1115.63 30.8252
1115.64 32.1229
1115.65 33.0277
1115.67 33.6037
1115.68 33.903
1115.69 33.9666
1115.71 33.6805
1115.73 33.0036
1115.74 31.9939
1115.77 29.821
1115.8 27.07
1115.83 23.8816
1115.86 20.3984
1115.89 16.7473
1115.92 13.037
1115.95 9.35673
1115.98 5.77521
1116.01 2.34279
1116.03 -0.910217
1116.06 -3.97502
1116.11 -8.32146
1116.15 -12.3556
1116.2 -16.2168
1116.24 -20.0705
1116.29 -24.0661
1116.33 -28.3677
1116.37 -33.0522
1116.42 -38.0905
1116.46 -43.1397
1116.51 -47.7085
1116.55 -51.4051
1116.6 -54.1527
1116.64 -56.1135
1116.69 -57.5021
1116.73 -58.4903
1116.77 -59.1875
1116.82 -59.665
1116.86 -59.9767
1116.91 -60.1659
1116.95 -60.2656
1117 -60.2997
1117.04 -60.2849
1117.09 -60.2338
1117.13 -60.1565
1117.17 -60.061
1117.22 -59.9536
1117.26 -59.8397
1117.31 -59.7231
1117.35 -59.6069
1117.4 -59.4935
1117.44 -59.3848
1117.49 -59.2824
1117.53 -59.1874
1117.57 -59.1003
1117.65 -58.979
1117.72 -58.8794
1117.79 -58.8011
1117.86 -58.743
1117.93 -58.7036
1118 -58.6811
1118.07 -58.6736
1118.14 -58.6792
1118.21 -58.6962
1118.28 -58.7228
1118.35 -58.7573
1118.42 -58.7978
1118.5 -58.843
1118.57 -58.8913
1118.64 -58.9415
1118.75 -59.0207
1118.86 -59.0976
1118.97 -59.1692
1119.08 -59.2332
1119.19 -59.288
1119.3 -59.3324
1119.41 -59.3657
1119.52 -59.3878
1119.63 -59.3988
1119.74 -59.3991
1119.85 -59.389
1119.96 -59.3693
1120.07 -59.3406
1120.18 -59.3037
1120.29 -59.2593
1120.4 -59.208
1120.58 -59.1156
1120.75 -59.0105
1120.92 -58.8949
1121.1 -58.7707
1121.27 -58.6396
1121.55 -58.4145
1121.84 -58.1801
1122.12 -57.9407
1122.55 -57.5686
1122.99 -57.2016
1123.43 -56.8458
1123.87 -56.5048
1124.3 -56.1805
1124.74 -55.8739
1125.18 -55.5853
1125.61 -55.3143
1126.05 -55.06
1126.72 -54.6982
1127.4 -54.37
1128.07 -54.0722
1128.75 -53.8013
1129.42 -53.5544
1130.1 -53.3268
1130.77 -53.1188
1131.45 -52.9237
1132.12 -52.7488
1132.79 -52.5864
1133.47 -52.443
1134.14 -52.2823
1134.82 -52.1191
1135.49 -51.9283
1136.17 -51.7733
1136.84 -51.6888
1137.52 -51.6268
1138.19 -51.5217
1138.86 -51.3573
1139.54 -51.171
1140.21 -51.066
1140.89 -51.0322
1141.56 -50.9639
1142.24 -50.8765
1142.73 -50.8262
1143.22 -50.7587
1143.71 -50.6402
1144.2 -50.4435
1144.69 -50.3144
1145.18 -50.3259
1145.68 -50.2669
1146 -50.1609
1146.33 -50.1313
1146.66 -50.1489
1146.99 -50.153
1147.32 -50.0011
1147.65 -49.8452
1147.88 -49.8639
1148.11 -49.9128
1148.34 -49.9064
1148.57 -49.8778
1148.8 -49.8059
1149.03 -49.7933
1149.2 -49.8202
1149.37 -49.81
1149.54 -49.7596
1149.71 -49.6711
1149.88 -49.6433
1150.05 -49.6684
1150.22 -49.7036
1150.39 -49.6434
1150.56 -49.5893
1150.69 -49.6064
1150.81 -49.6128
1150.94 -49.5889
1151.06 -49.5377
1151.18 -49.5188
1151.31 -49.5275
1151.43 -49.5458
1151.56 -49.514
1151.68 -49.4835
1151.81 -49.4621
1151.93 -49.479
1152.05 -49.4446
1152.18 -49.3837
1152.3 -49.3461
1152.43 -49.3618
1152.55 -49.3583
1152.67 -49.3438
1152.8 -49.3175
1152.92 -49.3286
1153.05 -49.2961
1153.17 -49.2401
1153.29 -49.2174
1153.42 -49.2278
1153.54 -49.2419
1153.67 -49.2199
1153.79 -49.1936
1153.92 -49.1781
1154.04 -49.1874
1154.16 -49.1687
1154.29 -49.1499
1154.41 -49.1225
1154.54 -49.1307
1154.66 -49.0946
1154.78 -49.0729
1154.91 -49.0153
1155.03 -49.0212
1155.12 -49.0644
1155.21 -49.0633
1155.3 -49.0337
1155.4 -48.9911
1155.49 -48.9724
1155.58 -48.9709
1155.67 -48.9843
1155.76 -48.9763
1155.85 -48.9554
1155.94 -48.9294
1156.03 -48.9277
1156.12 -48.9274
1156.21 -48.9217
1156.3 -48.8983
1156.39 -48.8869
1156.48 -48.88
1156.58 -48.8774
1156.67 -48.8585
1156.76 -48.8461
1156.85 -48.8358
1156.94 -48.8248
1157.03 -48.8058
1157.12 -48.7903
1157.21 -48.7832
1157.3 -48.7833
1157.39 -48.7729
1157.48 -48.7558
1157.57 -48.7407
1157.66 -48.7369
1157.75 -48.7299
1157.85 -48.7166
1157.94 -48.6995
1158.03 -48.692
1158.12 -48.6847
1158.21 -48.6738
1158.3 -48.6563
1158.39 -48.6465
1158.48 -48.6385
1158.57 -48.6296
1158.66 -48.6121
1158.75 -48.6
1158.84 -48.5939
1158.93 -48.5862
1159.02 -48.571
1159.12 -48.5561
1159.21 -48.545
1159.3 -48.5362
1159.39 -48.523
1159.48 -48.5096
1159.57 -48.4979
1159.66 -48.4887
1159.8 -48.4614
1159.93 -48.4353
1160.07 -48.4062
1160.21 -48.39
1160.35 -48.3697
1160.48 -48.3592
1160.62 -48.3356
1160.76 -48.3223
1160.89 -48.2939
1161.03 -48.2833
1161.17 -48.2529
1161.31 -48.2212
1161.44 -48.1883
1161.58 -48.1699
1161.72 -48.15
1161.85 -48.1416
1161.99 -48.1191
1162.13 -48.1049
1162.27 -48.0726
1162.4 -48.0605
1162.54 -48.0522
1162.68 -48.045
1162.81 -48.0235
1162.95 -48.0024
1163.09 -47.9702
1163.22 -47.9507
1163.36 -47.9226
1163.5 -47.9109
1163.64 -47.878
1163.77 -47.8647
1163.91 -47.8541
1164.05 -47.8469
1164.18 -47.8244
1164.32 -47.8021
1164.46 -47.7634
1164.6 -47.7413
1164.73 -47.7081
1164.87 -47.6984
1165.01 -47.6578
1165.14 -47.6133
1165.28 -47.5868
1165.42 -47.562
1165.56 -47.5493
1165.69 -47.5215
1165.83 -47.5023
1165.97 -47.4593
1166.1 -47.4412
1166.24 -47.4283
1166.38 -47.419
1166.52 -47.3905
1166.65 -47.3635
1166.79 -47.3162
1166.93 -47.2914
1167.06 -47.2469
1167.2 -47.2373
1167.34 -47.2287
1167.48 -47.2195
1167.61 -47.1841
1167.75 -47.1554
1167.89 -47.0986
1168.02 -47.0446
1168.16 -46.9951
1168.3 -46.9689
1168.44 -46.9301
1168.57 -46.908
1168.71 -46.8527
1168.85 -46.7937
1168.98 -46.7302
1169.12 -46.6917
1169.26 -46.6421
1169.39 -46.6234
1169.53 -46.6016
1169.67 -46.5747
1169.81 -46.5184
1169.94 -46.4746
1170.08 -46.4007
1170.22 -46.3279
1170.35 -46.2527
1170.49 -46.204
1170.63 -46.1361
1170.77 -46.0612
1170.9 -45.9794
1171.04 -45.9073
1171.18 -45.826
1171.31 -45.7672
1171.45 -45.6755
1171.59 -45.5716
1171.73 -45.4491
1171.86 -45.3482
1172 -45.2224
1172.14 -45.0863
1172.27 -44.9338
1172.41 -44.7808
1172.55 -44.5978
1172.69 -44.3966
1172.82 -44.1795
1172.96 -43.9352
1173.1 -43.6426
1173.23 -43.3032
1173.37 -42.8837
1173.51 -42.3558
1173.65 -41.6512
1173.78 -40.6791
1173.92 -39.1945
1173.95 -38.6844
1173.99 -38.0855
1174.02 -37.3721
1174.06 -36.5191
1174.09 -35.4677
1174.13 -34.1475
1174.16 -32.4217
1174.19 -30.0753
1174.23 -26.7413
1174.26 -21.759
1174.3 -14.0318
1174.32 -7.52274
1174.34 0.222253
1174.36 8.56088
1174.38 16.3757
1174.39 20.6441
1174.41 24.2087
1174.42 27.0529
1174.43 29.2224
1174.45 30.8028
1174.46 31.8895
1174.48 32.5661
1174.49 32.8987
1174.5 32.9385
1174.52 32.7251
1174.54 31.9419
1174.56 30.6944
1174.58 29.0555
1174.6 27.0897
1174.62 24.8578
1174.64 22.4176
1174.68 18.2673
1174.71 13.9313
1174.75 9.57925
1174.78 5.34697
1174.81 1.32418
1174.85 -2.44693
1174.88 -5.96377
1174.91 -9.25449
1174.95 -12.3689
1174.98 -15.3713
1175.02 -18.3343
1175.05 -21.3341
1175.08 -24.4447
1175.12 -27.7305
1175.15 -31.2322
1175.19 -34.9457
1175.22 -38.7937
1175.25 -42.6105
1175.29 -46.1733
1175.32 -49.2931
1175.35 -51.876
1175.39 -53.9315
1175.42 -55.536
1175.46 -56.7805
1175.49 -57.7427
1175.52 -58.4818
1175.56 -59.0438
1175.59 -59.4657
1175.64 -59.904
1175.7 -60.1619
1175.75 -60.2906
1175.8 -60.3262
1175.85 -60.2956
1175.9 -60.2188
1175.95 -60.111
1176 -59.9834
1176.06 -59.8447
1176.11 -59.7015
1176.16 -59.5591
1176.21 -59.4213
1176.26 -59.2913
1176.31 -59.1711
1176.37 -59.062
1176.42 -58.965
1176.47 -58.8803
1176.55 -58.7743
1176.63 -58.6963
1176.71 -58.6442
1176.79 -58.6154
1176.87 -58.6072
1176.95 -58.6166
1177.02 -58.6409
1177.1 -58.6775
1177.18 -58.7238
1177.26 -58.7775
1177.34 -58.8362
1177.42 -58.8981
1177.5 -58.9614
