676 4
 2062.785215 882.7612 -289.515707 1.209186
 2059.325852 884.632793 -293.931873 1.194784
 2058.171947 884.829455 -294.569403 1.191585
2058.171947 884.829455 -294.569403 1.191585
 2054.191452 885.507859 -296.768617 1.180552
 2052.814099 886.956676 -298.427502 1.174385
 2048.041457 887.247163 -301.237676 1.161356
 2044.861317 888.448985 -301.293346 1.15346
 2041.132902 891.102363 -303.132513 1.142131
 2036.257068 893.277798 -304.441551 1.129676
 2030.749016 896.589732 -306.625699 1.114549
 2027.850383 898.8293 -308.766677 1.105235
 2019.604474 901.266079 -312.409769 1.085118
 2016.537121 902.672623 -313.345444 1.07771
2078.958185 876.023681 -277.504531 1.247071
 2080.735958 872.175927 -281.665679 1.199612
 2075.125708 867.20114 -284.508456 1.178447
 2075.490021 864.011416 -286.629162 1.168458
 2073.642965 859.323659 -290.917485 1.151532
 2072.122713 856.195947 -292.456937 1.141947
 2072.07053 852.708779 -296.158473 1.129294
 2070.639876 847.968009 -299.098526 1.115193
 2069.548529 845.999582 -300.690328 1.108555
2069.548529 845.999582 -300.690328 1.108555
 2068.483154 844.078 -302.244247 1.102075
 2067.594228 841.737477 -303.901009 1.094939
 2064.64178 838.394989 -308.395239 1.080103
2097.381866 880.395874 -316.045057 1.17897
 2093.920606 880.011734 -319.495861 1.204134
 2088.904379 876.964746 -323.8901 1.18719
 2085.622598 876.545899 -327.892758 1.175367
 2082.056419 873.318961 -328.831458 1.164365
2082.056419 873.318961 -328.831458 1.164365
 2081.017095 872.378505 -329.105032 1.161159
 2077.519359 873.990244 -335.286864 1.145079
 2074.691128 866.933541 -335.217374 1.128605
 2071.010949 866.889997 -339.038458 1.117297
 2070.135125 863.460918 -339.726795 1.1097
 2065.866905 858.859909 -342.384581 1.095534
 2063.447409 856.225227 -342.831057 1.088145
 2058.700038 852.139028 -347.033484 1.072914
 2057.44139 848.801676 -349.707369 1.064059
 2052.38448 846.150868 -353.673896 1.050468
 2051.407062 842.877639 -356.936648 1.041384
 2046.80253 841.478794 -361.644686 1.02865
 2042.847349 838.578387 -365.331661 1.01726
 2041.296683 837.989138 -369.442652 1.00916
 2035.173497 835.531416 -372.621086 0.996015
 2033.597252 832.51819 -375.289909 0.988394
 2028.408771 830.954128 -377.609555 0.978179
2028.408771 830.954128 -377.609555 0.978179
 2027.756113 830.757385 -377.901343 0.976894
 2025.673472 829.852419 -379.199985 0.972427
 2019.899577 827.704034 -382.372128 0.960777
 2017.973537 827.189006 -384.224018 0.956274
 2014.719519 823.663068 -386.527651 0.947584
 2012.344726 821.596954 -388.992194 0.941159
 2012.351311 819.595902 -392.586383 0.934639
 2007.521451 817.652245 -393.653884 0.926353
 2006.362698 816.163049 -399.495925 0.916975
 2003.313711 813.923797 -401.420025 0.910612
 1999.55018 813.054382 -404.854489 0.902997
 1997.288832 810.24844 -411.543045 0.89207
 1992.220891 808.161717 -410.877837 0.884328
 1989.364736 806.007048 -418.551487 0.872781
 1984.126955 801.249308 -417.438484 0.863319
 1981.051588 799.394008 -421.017918 0.856791
2097.381866 880.395874 -316.045057 1.17897
 2094.197745 879.71789 -318.146249 1.059072
 2091.358282 876.675883 -320.95852 1.046421
 2085.888766 874.841135 -322.131995 1.031889
 2081.04415 871.941666 -324.745575 1.01688
 2079.851023 871.283979 -324.856093 1.013657
2079.851023 871.283979 -324.856093 1.013657
 2076.315717 869.33521 -325.183564 1.004105
 2068.995828 869.721855 -327.133146 0.986673
 2067.064364 865.68634 -329.675665 0.975149
 2060.338152 863.706558 -330.474676 0.959745
 2057.01869 859.999612 -333.007427 0.947884
 2054.813075 857.937526 -332.4201 0.941472
 2049.717805 854.098419 -335.061232 0.9274
 2047.129242 852.728005 -337.065822 0.920338
 2042.472043 850.191653 -338.477905 0.909648
 2038.825679 850.261161 -341.571612 0.90056
 2032.636025 846.762804 -341.575194 0.887441
 2028.596979 847.538078 -343.011115 0.879633
 2022.89767 844.768452 -346.135141 0.867345
 2018.233233 842.809076 -345.942124 0.858823
 2013.129054 840.546903 -349.128537 0.848345
 2008.770658 840.321396 -348.688798 0.841422
2008.770658 840.321396 -348.688798 0.841422
 2008.424518 840.303486 -348.653875 0.840872
 2006.227916 839.618921 -350.804057 0.836016
 2003.115625 837.245772 -350.283002 0.830058
 1999.525532 834.114813 -351.355654 0.822889
 1996.179862 830.481773 -354.066901 0.814892
 1991.256835 828.091591 -355.831371 0.807033
 1985.959842 825.190425 -359.810078 0.797583
 1982.95155 824.121521 -360.774364 0.793388
 1977.89506 819.593915 -363.329086 0.784622
 1970.846702 820.291329 -363.903959 0.776505
 1967.472647 816.463214 -365.850387 0.770584
 1960.687421 815.836233 -366.813843 0.763516
 1958.374072 815.123528 -367.780552 0.760954
 1954.072846 812.105762 -370.322428 0.755444
 1950.549472 811.537412 -372.417913 0.751728
 1946.672936 808.798835 -373.142381 0.747616
 1942.716357 807.349793 -375.36946 0.743745
2016.537121 902.672623 -313.345444 1.07771
 2014.302497 900.668251 -318.48303 1.094824
 2012.440937 897.549488 -321.956759 1.084547
 2011.34926 896.50765 -323.441892 1.080258
 2008.05994 892.123518 -326.69168 1.067499
 2004.982675 889.085048 -329.849118 1.056947
 2003.319642 886.427917 -334.800598 1.045576
 2000.584674 879.660983 -338.676864 1.029858
 1998.83368 879.897725 -344.226006 1.019004
 1998.420183 878.961614 -345.056104 1.01659
1998.420183 878.961614 -345.056104 1.01659
 1996.974043 875.687708 -347.959244 1.008147
 1994.592202 874.95152 -352.660035 0.998561
 1993.378737 871.267025 -357.624272 0.98741
 1992.198981 870.341631 -362.331215 0.978817
 1991.939993 865.256971 -368.901645 0.964657
 1990.783842 863.653615 -372.105754 0.958366
 1988.879817 861.498336 -378.227712 0.947258
 1986.433616 858.778653 -381.168515 0.939695
 1986.265876 855.745176 -384.087388 0.933009
 1982.74661 855.762976 -386.907535 0.925957
 1982.460299 852.097008 -390.939583 0.917573
 1980.482468 852.146243 -393.669781 0.912473
 1975.87481 849.756281 -397.427255 0.902951
 1975.423868 847.251134 -401.444647 0.896027
 1972.428218 845.287765 -405.152145 0.888661
 1968.143017 841.199294 -408.232708 0.879336
 1968.268427 839.443835 -412.988624 0.872413
 1963.276442 836.884339 -416.909629 0.863292
 1961.901554 835.506132 -420.783276 0.857645
 1961.854833 835.493512 -420.907769 0.857475
1961.854833 835.493512 -420.907769 0.857475
 1959.822916 834.944653 -426.32195 0.850071
 1959.244814 831.564163 -431.103389 0.84276
1981.051588 799.394008 -421.017918 0.856791
 1975.57253 798.346301 -422.325727 0.870448
 1971.945176 800.05334 -425.036101 0.864249
 1971.730398 800.087892 -425.136189 0.863948
1971.730398 800.087892 -425.136189 0.863948
 1966.978849 800.852293 -427.350448 0.857301
 1961.971275 803.742522 -428.375569 0.850101
2016.537121 902.672623 -313.345444 1.07771
 2010.074405 899.3099 -318.011696 1.040021
 2006.775003 897.181198 -321.145733 1.029761
 2001.670873 895.005979 -324.638622 1.016616
 1997.315018 894.398888 -326.08306 1.007502
 1993.109802 891.44011 -328.133159 0.996785
 1990.350394 892.071806 -328.77541 0.991244
 1987.605208 889.710417 -330.171102 0.983935
1987.605208 889.710417 -330.171102 0.983935
 1986.769252 888.991334 -330.596114 0.98171
 1982.709121 888.780364 -332.457941 0.973427
1947.201254 811.424491 -381.118308 0.798412
 1947.465855 807.312112 -384.017652 0.788423
 1947.177731 804.969146 -384.585749 0.785762
1947.177731 804.969146 -384.585749 0.785762
 1946.620374 800.436836 -385.684695 0.780615
 1946.162924 797.009696 -388.894898 0.775664
 1943.004487 790.23662 -388.150519 0.768145
 1943.886421 786.553522 -392.750359 0.762496
 1940.684279 780.752576 -392.207 0.756522
 1942.094014 776.314213 -396.318467 0.751255
 1940.477185 770.705654 -397.640256 0.746468
1982.709121 888.780364 -332.457941 0.973427
 1979.117551 885.963761 -331.642908 0.915282
 1974.09047 882.756693 -332.906562 0.904612
 1970.619181 880.921037 -332.223552 0.897787
 1966.282105 878.988957 -334.362533 0.889051
 1961.733683 877.771285 -335.368203 0.881157
 1958.63893 875.186426 -336.237512 0.874534
 1952.212402 872.281603 -336.370906 0.863507
 1947.092031 871.242605 -336.606582 0.855575
 1942.786438 866.552047 -336.704775 0.846196
 1938.410534 866.600178 -338.048201 0.839644
 1936.117082 863.256499 -339.742822 0.833504
 1931.489385 859.98373 -341.708087 0.825358
 1927.05154 859.674646 -341.680919 0.819493
 1923.494716 855.675909 -343.509752 0.812253
 1917.013147 853.721121 -342.836495 0.803866
 1915.992689 852.641186 -343.471192 0.801942
1915.992689 852.641186 -343.471192 0.801942
 1914.320473 850.871504 -344.511266 0.798789
 1906.756088 848.066858 -346.245994 0.789353
 1903.289668 846.454275 -345.448763 0.785067
 1897.307419 845.512546 -346.588216 0.77854
 1893.945327 841.888558 -347.684235 0.773392
 1888.809938 842.949331 -347.918736 0.768261
 1886.848539 839.756594 -347.078536 0.764639
 1880.744479 841.780646 -348.144844 0.758746
 1876.951171 839.665306 -347.000184 0.754873
 1871.052818 838.992417 -346.585192 0.749978
 1866.108623 837.412188 -347.74614 0.74583
 1862.428368 836.490446 -348.463289 0.742952
 1855.950018 833.875219 -349.698581 0.73796
2064.64178 838.394989 -308.395239 1.080103
 2060.574623 838.33704 -309.583944 1.051779
 2056.198053 835.431934 -312.931349 1.037574
 2053.375933 834.895804 -315.100312 1.029503
2049.392012 831.731596 -317.467464 1.017119
 2045.040307 831.115803 -320.493806 1.005569
 2042.149315 829.798855 -322.394874 0.997684
 2037.143417 830.130306 -323.918559 0.986699
 2032.821267 829.287163 -325.211531 0.977258
 2028.701772 828.966638 -325.665912 0.968847
 2023.744324 829.178363 -327.708477 0.958188
 2020.352447 827.173368 -330.24599 0.94906
 2014.994481 827.594502 -332.037187 0.938252
 2013.574613 825.760244 -337.157719 0.927773
 2007.700303 823.68012 -339.507473 0.915674
 2007.305352 823.483219 -339.87772 0.914656
 2007.305352 823.483219 -339.87772 0.914656
 2003.26372 821.468276 -343.666558 0.904246
 1998.545493 818.910383 -346.626623 0.89372
 1991.890199 817.262717 -350.578743 0.880559
 1989.239832 816.552009 -355.06948 0.872075
 1984.743587 815.834589 -355.579679 0.864863
 1981.249999 815.944112 -361.368974 0.854514
 1976.112827 815.240738 -361.343162 0.846818
 1973.055829 813.619061 -365.214588 0.839319
 1967.532242 814.250492 -366.256876 0.831388
 1965.200235 813.419338 -369.27085 0.826063
 1959.498956 812.560103 -372.864806 0.817068
 1956.575372 812.916596 -375.1661 0.812271
 1951.163695 811.283309 -378.782348 0.803931
 1947.201254 811.424491 -381.118308 0.798412
1947.201254 811.424491 -381.118308 0.798412
 1946.043809 809.445531 -384.167545 0.796249
1946.043809 809.445531 -384.167545 0.796249
 1945.085272 807.806656 -386.69277 0.794458
 1942.216271 803.149568 -387.826125 0.788172
 1939.137686 798.473428 -394.296859 0.779002
 1936.181143 794.046423 -395.389562 0.773466
 1931.728201 791.722645 -398.688527 0.767605
 1930.33896 787.568067 -401.000292 0.76298
 1926.492642 786.411716 -401.490941 0.75934
 1924.610798 783.142993 -406.584519 0.753887
 1923.031501 780.623021 -405.263395 0.751206
 1919.056316 777.09969 -408.22688 0.746409
 1917.825855 773.888253 -408.150376 0.74382
 1915.693481 771.427743 -410.276257 0.741002
 1911.581876 768.011851 -413.880699 0.736582
 1908.506176 766.05812 -416.405289 0.733726
1939.326217 827.237364 -358.272177 0.834982
 1934.019228 825.979382 -360.94866 0.827312
 1930.507981 824.831411 -361.037895 0.822781
1930.507981 824.831411 -361.037895 0.822781
 1928.97566 824.330433 -361.076837 0.820803
 1925.348541 822.342805 -361.962304 0.815744
 1919.544074 821.751015 -360.568336 0.808764
 1916.59554 818.150822 -364.245028 0.802088
 1911.123646 817.200151 -361.662275 0.795428
 1908.06679 813.911837 -363.619676 0.790274
 1905.746405 812.678117 -360.784309 0.786314
 1899.83624 811.93246 -360.797575 0.780396
 1894.866866 809.103925 -360.992848 0.774926
 1889.165083 809.049386 -361.056567 0.76968
 1883.580119 805.238386 -362.762686 0.763546
 1879.535963 805.946595 -363.886294 0.759953
 1875.388789 803.390237 -366.199559 0.755567
 1871.40914 801.401931 -367.834482 0.751864
 1866.799887 799.690267 -368.062205 0.74817
2064.64178 838.394989 -308.395239 1.080103
 2059.914031 840.184549 -306.553074 1.104872
 2055.134575 838.949459 -308.010557 1.093364
 2050.309785 837.312423 -308.568018 1.082073
 2044.978969 836.211373 -309.241045 1.070174
 2038.992949 833.414857 -310.602275 1.055801
 2034.266171 831.704477 -308.261295 1.044204
 2026.506217 831.848447 -308.514155 1.02829
 2021.957165 828.781153 -306.937117 1.016836
 2013.353465 829.65524 -306.834402 0.999878
 2008.997705 828.237942 -305.678675 0.990815
 2001.46504 827.197204 -306.750535 0.976386
 1996.975744 828.034111 -305.921853 0.967846
 1991.343289 825.086596 -307.411963 0.956065
 1989.563586 825.461026 -307.35611 0.952847
1989.563586 825.461026 -307.35611 0.952847
 1986.746346 826.053742 -307.267697 0.947752
 1981.366431 825.036091 -309.933505 0.93719
 1977.887022 824.641416 -309.594937 0.931196
 1972.824082 824.103592 -311.224564 0.922237
 1969.434504 823.530074 -312.233784 0.916335
 1964.201491 825.30211 -312.920707 0.907325
 1960.974743 824.333815 -313.158279 0.901955
 1956.091239 827.862279 -314.455734 0.892344
 1953.139992 824.947979 -313.315497 0.885778
 1949.291749 825.446399 -314.75053 0.879574
 1945.76178 823.004851 -312.937207 0.872717
 1941.174405 820.544542 -312.515747 0.865195
 1936.612533 819.139035 -312.379736 0.858469
 1930.713421 817.625789 -310.873015 0.849853
 1927.18806 812.133543 -313.364179 0.840553
 1922.158695 812.869636 -314.460933 0.833831
 1918.361788 805.630908 -316.893747 0.82318
 1915.061735 806.52547 -319.055727 0.818308
1915.061735 806.52547 -319.055727 0.818308
 1913.858512 806.851634 -319.844 0.816531
 1911.555674 803.227958 -322.642142 0.810533
 1905.957255 803.104867 -324.256926 0.803913
 1902.524384 801.187127 -327.416778 0.798358
 1898.087672 800.122017 -328.395012 0.793364
 1893.130088 796.012948 -331.835094 0.785827
 1888.267447 797.348388 -331.886507 0.780818
 1883.909925 792.56532 -335.73446 0.773643
 1879.300937 794.301852 -336.00931 0.769136
 1874.153675 790.004127 -339.961878 0.762338
 1871.399214 789.500469 -340.301082 0.75997
 1866.109227 788.652424 -342.403391 0.755295
 1863.088764 785.469451 -344.612487 0.751471
2082.076744 887.330625 -311.051421 1.184471
 2082.28698 881.782589 -315.341096 1.144791
 2075.558259 881.643877 -316.926637 1.128611
 2073.384614 878.233459 -317.233979 1.119298
2073.384614 878.233459 -317.233979 1.119298
 2071.862401 875.845128 -317.449212 1.112776
 2065.272083 876.413315 -317.46113 1.097871
 2060.766226 871.914229 -318.013851 1.083733
 2054.36415 871.343847 -318.422405 1.06975
 2049.52222 870.567823 -320.168779 1.05864
 2044.331201 868.182086 -321.473545 1.04634
 2039.952117 868.304379 -322.300914 1.037128
 2036.633496 866.326724 -324.785177 1.027769
 2032.188952 865.980559 -324.39291 1.01878
 2029.717194 863.789959 -327.284238 1.010086
 2023.800302 861.623069 -327.620087 0.997803
 2020.506858 860.474402 -329.525497 0.990196
 2015.035162 856.720666 -331.730794 0.977056
 2010.839987 854.790196 -333.868579 0.967689
 2007.657855 851.673328 -336.565214 0.958275
 2003.978926 848.96755 -338.359789 0.949561
 2001.451782 848.068932 -339.17256 0.944686
2001.451782 848.068932 -339.17256 0.944686
 1998.015974 846.847206 -340.277573 0.938059
 1996.26733 845.665629 -341.646013 0.933757
 1991.304356 845.776849 -344.05073 0.924464
 1987.389793 843.889796 -344.43982 0.91725
 1982.348036 843.099179 -346.528847 0.908305
 1978.614612 843.784095 -346.349916 0.902254
 1973.904684 841.094173 -346.702303 0.893758
 1969.31555 840.249171 -347.319283 0.886552
 1968.095412 837.191511 -347.272229 0.881595
 1962.28314 834.087596 -349.646497 0.87128
 1958.186303 831.293696 -352.280959 0.863235
 1952.44988 830.472889 -353.378952 0.855
 1945.9375 827.30138 -357.664361 0.843633
 1939.326217 827.237364 -358.272177 0.834982
1939.326217 827.237364 -358.272177 0.834982
 1937.601475 822.538656 -363.100157 0.826222
 1934.066522 818.21617 -362.286373 0.81934
 1933.255802 816.841179 -363.13229 0.817199
1933.255802 816.841179 -363.13229 0.817199
 1931.714436 814.227002 -364.740574 0.813128
 1928.700038 812.057591 -364.383553 0.808813
 1924.957882 807.413278 -365.533782 0.801977
 1923.618999 805.40572 -367.3277 0.798679
 1918.77362 801.545439 -369.52553 0.791671
 1915.646082 797.682627 -371.470364 0.786182
 1910.537518 793.765898 -372.448358 0.779732
 1908.172211 790.920427 -371.987787 0.776159
 1902.622915 786.382724 -372.835967 0.769493
 1900.452721 784.03628 -373.396274 0.766604
 1896.150492 781.398986 -376.41769 0.761539
 1893.5713 776.556753 -377.667307 0.756899
 1889.314788 774.838606 -380.65128 0.752577
 1886.238301 768.170456 -382.700772 0.746876
 1885.163039 765.833727 -384.599884 0.744595
 1882.677268 761.599663 -385.556588 0.741157
 1880.733496 757.079837 -387.887626 0.737595
 1878.15777 754.029932 -387.518673 0.735093
1981.051588 799.394008 -421.017918 0.856791
 1977.924652 795.84093 -421.849956 0.808911
 1974.855142 796.43856 -425.130195 0.803786
 1973.640277 796.040047 -426.91493 0.801369
1973.640277 796.040047 -426.91493 0.801369
 1972.154663 795.55272 -429.097418 0.798413
 1969.178405 794.976812 -432.017959 0.7939
 1966.025806 796.679986 -435.219911 0.788885
 1963.993145 794.399156 -441.935868 0.781472
 1960.676223 794.244252 -443.251675 0.778007
 1958.118987 793.236851 -451.37346 0.770021
 1953.635584 792.657128 -453.403453 0.765618
 1949.037167 792.400643 -457.665475 0.760266
 1945.227343 791.236938 -461.354884 0.755838
 1941.679612 791.971653 -465.435776 0.751576
 1939.767273 791.61243 -469.614564 0.748123
 1935.443621 792.562636 -473.939567 0.743699
 1933.423463 792.463495 -476.592171 0.741416
 1929.927625 792.990597 -482.784376 0.736772
 1926.488982 791.962921 -485.111755 0.734141
1957.077303 862.987484 -278.8593 0.92963
 1950.661906 862.117608 -277.820006 0.919491
 1946.663989 861.248806 -276.187565 0.91281
 1943.027473 860.488793 -275.825018 0.907232
 1938.214079 860.538596 -275.571896 0.900139
 1934.567233 857.556866 -274.76113 0.893231
 1930.184829 857.337696 -273.312784 0.88667
 1926.007573 853.98491 -272.299807 0.879079
 1922.366812 853.584419 -270.523487 0.873516
 1918.191372 851.473351 -269.091991 0.866947
 1912.388353 850.681838 -267.403155 0.858946
 1906.916258 849.273236 -265.775282 0.851418
 1902.549969 847.135216 -265.920951 0.845333
 1896.35803 846.421798 -264.248759 0.837458
 1893.571424 843.941286 -265.334866 0.832825
 1885.988853 843.18426 -265.182026 0.823982
1885.988853 843.18426 -265.182026 0.823982
 1885.616494 843.147084 -265.174521 0.823548
 1883.003827 841.898233 -265.315482 0.82027
 1874.901082 840.274196 -265.377797 0.811176
 1873.318705 840.457561 -263.957484 0.808888
 1866.081383 837.561204 -262.151684 0.800528
 1863.951178 837.272611 -261.153335 0.798119
 1857.304328 837.095808 -259.133376 0.79123
 1855.750983 835.123924 -258.121451 0.788617
 1849.661433 835.339584 -256.034001 0.78256
 1845.862774 834.270357 -254.90062 0.778817
 1841.199196 832.827969 -252.406978 0.773961
 1835.164914 831.425981 -250.421772 0.76841
 1830.444112 831.432382 -248.189814 0.76412
 1825.510085 830.022282 -249.038718 0.759994
 1820.275078 831.411745 -247.601607 0.755712
 1814.423063 828.892486 -247.03802 0.751034
 1809.940071 828.492862 -246.653866 0.747863
2082.076744 887.330625 -311.051421 1.184471
 2079.647934 885.075546 -314.565715 1.196201
 2071.850059 885.049949 -309.943771 1.175484
 2068.355968 884.816004 -312.022013 1.166333
2068.355968 884.816004 -312.022013 1.166333
 2067.503656 884.758938 -312.528957 1.164101
 2062.332149 882.741735 -308.812543 1.149302
 2058.374178 882.907546 -309.046827 1.140625
 2054.869196 878.297219 -307.559067 1.127713
 2048.866239 878.641087 -304.440597 1.11332
 2044.787486 874.741823 -302.076959 1.100533
 2039.473321 875.55651 -300.976349 1.089237
 2034.095328 874.534566 -298.367984 1.076944
 2028.925113 873.36823 -296.75668 1.065888
 2023.747473 871.999916 -296.341477 1.055326
 2019.424457 872.167759 -294.735806 1.046378
 2013.731075 870.269843 -293.001678 1.034448
 2009.970733 870.548387 -293.409972 1.027308
 2004.00619 868.730126 -290.122477 1.014245
 2000.636127 868.108019 -288.774234 1.007528
 1995.392476 865.863725 -288.163036 0.997211
 1993.387969 865.557712 -286.8803 0.992949
 1986.917107 863.674666 -286.648752 0.981137
 1981.278921 863.321333 -285.80938 0.971325
1975.607888 862.303962 -284.059431 0.961172
 1970.1015 862.18735 -282.414401 0.951664
 1970.1015 862.18735 -282.414401 0.951664
 1970.069781 862.186678 -282.404924 0.951609
 1964.275123 862.910764 -282.017315 0.942113
 1960.326016 862.868077 -280.518753 0.935374
 1957.077303 862.987484 -278.8593 0.92963
1957.077303 862.987484 -278.8593 0.92963
 1954.205724 862.700343 -282.387579 0.922557
 1954.053316 862.354227 -284.751593 0.918887
 1949.76803 863.02359 -287.356345 0.911234
 1946.579075 863.423458 -290.233056 0.904819
 1942.843539 866.045189 -293.428411 0.896682
 1939.498293 866.397665 -295.657306 0.890894
 1934.655818 868.468554 -300.759478 0.880602
 1933.046661 872.947107 -303.597229 0.873018
 1927.838699 871.47934 -307.190232 0.86434
 1925.330226 876.186982 -311.584534 0.855357
 1921.029525 875.965239 -315.721205 0.847804
 1919.507032 878.705451 -319.875591 0.841379
 1915.612674 880.392345 -324.373307 0.833936
 1913.478953 883.076021 -326.555102 0.829157
 1909.257111 883.406057 -330.734786 0.822322
 1905.154203 885.127386 -333.933324 0.816197
 1904.659131 885.071208 -334.577471 0.81531
1904.659131 885.071208 -334.577471 0.81531
 1902.046442 884.774736 -337.97688 0.810629
 1899.602198 888.494269 -341.499851 0.804613
 1896.895828 887.779692 -343.935334 0.800775
 1894.6519 890.52531 -346.934049 0.796077
 1890.902756 890.645108 -348.266008 0.792142
 1887.558685 891.556279 -352.108734 0.787156
 1883.914425 890.715038 -354.552815 0.782968
 1880.109092 893.829688 -359.304697 0.776767
 1876.316874 893.783446 -361.601836 0.772882
 1870.759434 895.471495 -366.31516 0.766569
 1867.426304 898.363946 -369.091705 0.762348
 1862.510668 896.339468 -375.743932 0.755771
 1858.45494 899.057696 -379.384822 0.751309
 1855.00239 899.980856 -384.206203 0.747108
 1850.317299 902.855915 -388.438634 0.742495
 1847.555994 902.975703 -391.024094 0.740089
 1844.971234 905.789532 -394.125269 0.737076
1959.244814 831.564163 -431.103389 0.84276
 1956.556874 836.135177 -436.392341 0.833726
 1954.222405 838.483767 -438.953069 0.828809
 1953.800694 840.646926 -444.15925 0.822319
 1950.34931 843.93983 -447.941234 0.815524
 1951.479778 844.271404 -452.805701 0.810088
 1948.559051 846.905887 -456.618056 0.804295
 1948.147949 847.422402 -459.897134 0.800837
 1946.041899 849.752796 -464.713355 0.795035
 1943.777297 851.455038 -467.434215 0.791174
 1942.086222 855.471309 -473.000027 0.784437
 1939.532875 858.108143 -476.380981 0.779845
 1938.418195 860.526535 -480.98551 0.775098
 1936.060565 863.098714 -485.397872 0.770244
 1935.603842 864.420839 -489.475923 0.766641
 1933.902003 864.462763 -492.771406 0.763621
 1932.081656 869.399702 -496.321506 0.758627
 1931.151171 869.717953 -500.244832 0.755558
 1927.833229 873.122575 -504.787906 0.750759
 1927.630083 875.585189 -508.893925 0.747409
1959.244814 831.564163 -431.103389 0.84276
 1958.762727 834.522401 -436.386069 0.83541
 1959.162725 829.286952 -441.18788 0.827054
 1958.721936 829.942016 -444.065293 0.823632
 1959.33145 828.373362 -448.20505 0.818597
 1960.083509 826.455733 -451.872173 0.813956
 1960.508936 827.720562 -456.561008 0.808698
 1961.758675 827.455283 -461.746255 0.803085
 1960.857441 826.39007 -465.526924 0.798952
 1960.606237 826.114579 -469.836331 0.794614
 1959.943266 825.118608 -474.938788 0.789494
 1959.865113 824.698182 -479.410535 0.785223
 1961.014726 822.787241 -485.904376 0.778908
 1960.062776 823.067992 -491.816722 0.773602
 1961.726426 821.24592 -495.680081 0.769677
 1958.33331 821.647962 -503.256441 0.762851
 1959.20642 820.848649 -507.735148 0.759208
 1956.726523 819.53719 -514.591787 0.753625
 1959.22714 820.402568 -518.886265 0.749994
 1959.571754 818.25184 -524.753755 0.74568
 1959.827219 820.616813 -527.809653 0.743117
 1961.040911 819.400643 -534.124915 0.738971
1893.127175 869.225018 -421.980065 0.800166
 1887.488633 866.575672 -419.456796 0.77464
 1882.000569 868.745929 -419.080316 0.769215
 1878.740701 866.910919 -417.512515 0.765623
 1872.361386 867.513596 -413.957115 0.759398
 1868.415243 867.566563 -410.791113 0.755299
 1864.353677 867.505857 -408.258816 0.75157
1961.971275 803.742522 -428.375569 0.850101
 1959.096533 800.77664 -430.802826 0.824053
 1955.65055 799.425565 -431.645354 0.819761
 1953.478536 794.501751 -434.908735 0.812818
 1950.058161 792.045716 -436.520261 0.807976
 1948.764442 790.413471 -441.005986 0.802791
 1944.758277 788.03019 -443.44838 0.797419
 1944.640416 784.37012 -448.148829 0.791519
 1940.876949 781.178776 -451.446487 0.785833
 1938.818295 777.171143 -455.051898 0.780488
 1935.582831 774.806298 -458.864523 0.775533
 1931.40827 770.747729 -460.597348 0.770283
 1929.297032 769.435281 -463.661353 0.76698
 1924.112748 765.428725 -465.892847 0.76139
 1924.068895 765.316928 -468.916311 0.759028
 1918.800942 761.747065 -471.657301 0.753806
1982.709121 888.780364 -332.457941 0.973427
 1980.427362 889.313679 -333.71072 0.993445
 1976.19779 888.071558 -338.694468 0.981352
 1973.52758 887.245271 -341.193824 0.974653
